Date,Close
2019-05-10,4.559999942779541
2019-05-13,4.329999923706055
2019-05-14,4.670000076293945
2019-05-15,4.710000038146973
2019-05-16,4.659999847412109
2019-05-17,4.420000076293945
2019-05-20,4.25
2019-05-21,4.289999961853027
2019-05-22,4.050000190734863
2019-05-23,3.930000066757202
2019-05-24,3.859999895095825
2019-05-28,4.0
2019-05-29,3.609999895095825
2019-05-30,3.240000009536743
2019-05-31,3.049999952316284
2019-06-03,2.9600000381469727
2019-06-04,3.0399999618530273
2019-06-05,2.8299999237060547
2019-06-06,2.6500000953674316
2019-06-07,2.759999990463257
2019-06-10,2.630000114440918
2019-06-11,2.609999895095825
2019-06-12,2.549999952316284
2019-06-13,2.5199999809265137
2019-06-14,2.4200000762939453
2019-06-17,2.4600000381469727
2019-06-18,2.5299999713897705
2019-06-19,2.740000009536743
2019-06-20,2.8299999237060547
2019-06-21,2.640000104904175
2019-06-24,2.640000104904175
2019-06-25,2.5999999046325684
2019-06-26,2.549999952316284
2019-06-27,2.5999999046325684
2019-06-28,2.549999952316284
2019-07-01,2.5999999046325684
2019-07-02,2.819999933242798
2019-07-03,3.130000114440918
2019-07-05,3.259999990463257
2019-07-08,3.490000009536743
2019-07-09,3.690000057220459
2019-07-10,3.680000066757202
2019-07-11,3.4200000762939453
2019-07-12,3.450000047683716
2019-07-15,3.390000104904175
2019-07-16,3.299999952316284
2019-07-17,3.440000057220459
2019-07-18,3.430000066757202
2019-07-19,3.369999885559082
2019-07-22,3.380000114440918
2019-07-23,3.4600000381469727
2019-07-24,3.6700000762939453
2019-07-25,3.5
2019-07-26,3.509999990463257
2019-07-29,3.4600000381469727
2019-07-30,3.380000114440918
2019-07-31,3.4700000286102295
2019-08-01,3.2799999713897705
2019-08-02,3.2699999809265137
2019-08-05,2.950000047683716
2019-08-06,3.0799999237060547
2019-08-07,3.0899999141693115
2019-08-08,3.1700000762939453
2019-08-09,3.130000114440918
2019-08-12,3.049999952316284
2019-08-13,3.1500000953674316
2019-08-14,2.9000000953674316
2019-08-15,2.819999933242798
2019-08-16,2.950000047683716
2019-08-19,3.0
2019-08-20,3.1600000858306885
2019-08-21,3.049999952316284
2019-08-22,3.0199999809265137
2019-08-23,2.9200000762939453
2019-08-26,2.9000000953674316
2019-08-27,2.9100000858306885
2019-08-28,2.8399999141693115
2019-08-29,2.8499999046325684
2019-08-30,2.859999895095825
2019-09-03,2.5999999046325684
2019-09-04,2.75
2019-09-05,2.950000047683716
2019-09-06,2.9800000190734863
2019-09-09,3.140000104904175
2019-09-10,3.319999933242798
2019-09-11,3.2699999809265137
2019-09-12,3.190000057220459
2019-09-13,3.2100000381469727
2019-09-16,3.119999885559082
2019-09-17,3.180000066757202
2019-09-18,3.0799999237060547
2019-09-19,3.0999999046325684
2019-09-20,3.0399999618530273
2019-09-23,2.7200000286102295
2019-09-24,2.1700000762939453
2019-09-25,2.049999952316284
2019-09-26,1.9600000381469727
2019-09-27,1.75
2019-09-30,1.559999942779541
2019-10-01,1.3200000524520874
2019-10-02,1.590000033378601
2019-10-03,1.6399999856948853
2019-10-04,1.6200000047683716
2019-10-07,1.5499999523162842
2019-10-08,1.7000000476837158
2019-10-09,1.6399999856948853
2019-10-10,1.5299999713897705
2019-10-11,1.559999942779541
2019-10-14,1.5299999713897705
2019-10-15,1.5499999523162842
2019-10-16,1.4600000381469727
2019-10-17,1.4600000381469727
2019-10-18,1.5199999809265137
2019-10-21,1.690000057220459
2019-10-22,1.5800000429153442
2019-10-23,1.5299999713897705
2019-10-24,1.5399999618530273
2019-10-25,1.5099999904632568
2019-10-28,1.4800000190734863
2019-10-29,1.3899999856948853
2019-10-30,1.4299999475479126
2019-10-31,1.4500000476837158
2019-11-01,1.5199999809265137
2019-11-04,1.7100000381469727
2019-11-05,2.3399999141693115
2019-11-06,2.0299999713897705
2019-11-07,2.069999933242798
2019-11-08,1.9800000190734863
2019-11-11,1.8600000143051147
2019-11-12,1.940000057220459
2019-11-13,1.899999976158142
2019-11-14,1.75
2019-11-15,1.7999999523162842
2019-11-18,1.7999999523162842
2019-11-19,1.8300000429153442
2019-11-20,1.840000033378601
2019-11-21,1.9800000190734863
2019-11-22,1.940000057220459
2019-11-25,2.049999952316284
2019-11-26,2.2799999713897705
2019-11-27,2.4600000381469727
2019-11-29,2.2699999809265137
2019-12-02,2.440000057220459
2019-12-03,2.4000000953674316
2019-12-04,2.4200000762939453
2019-12-05,2.2699999809265137
2019-12-06,2.259999990463257
2019-12-09,2.2200000286102295
2019-12-10,2.2699999809265137
2019-12-11,2.259999990463257
2019-12-12,2.2699999809265137
2019-12-13,2.390000104904175
2019-12-16,2.4800000190734863
2019-12-17,2.5899999141693115
2019-12-18,2.630000114440918
2019-12-19,2.619999885559082
2019-12-20,2.690000057220459
2019-12-23,2.6700000762939453
2019-12-24,2.5299999713897705
2019-12-26,2.509999990463257
2019-12-27,2.4200000762939453
2019-12-30,3.7200000286102295
2019-12-31,4.019999980926514
2020-01-02,3.7200000286102295
2020-01-03,3.8299999237060547
2020-01-06,3.680000066757202
2020-01-07,3.240000009536743
2020-01-08,3.390000104904175
2020-01-09,3.4600000381469727
2020-01-10,3.509999990463257
2020-01-13,3.700000047683716
2020-01-14,3.759999990463257
2020-01-15,4.289999961853027
2020-01-16,4.369999885559082
2020-01-17,4.670000076293945
2020-01-21,5.170000076293945
2020-01-22,4.789999961853027
2020-01-23,4.920000076293945
2020-01-24,4.659999847412109
2020-01-27,4.010000228881836
2020-01-28,4.210000038146973
2020-01-29,4.269999980926514
2020-01-30,4.079999923706055
2020-01-31,3.7799999713897705
2020-02-03,4.059999942779541
2020-02-04,4.510000228881836
2020-02-05,4.389999866485596
2020-02-06,4.079999923706055
2020-02-07,3.809999942779541
2020-02-10,3.869999885559082
2020-02-11,3.9600000381469727
2020-02-12,4.070000171661377
2020-02-13,4.03000020980835
2020-02-14,3.7699999809265137
2020-02-18,3.799999952316284
2020-02-19,4.079999923706055
2020-02-20,4.260000228881836
2020-02-21,4.079999923706055
2020-02-24,3.880000114440918
2020-02-25,4.400000095367432
2020-02-26,4.340000152587891
2020-02-27,4.139999866485596
2020-02-28,4.130000114440918
2020-03-02,4.110000133514404
2020-03-03,4.059999942779541
2020-03-04,3.869999885559082
2020-03-05,3.7200000286102295
2020-03-06,3.549999952316284
2020-03-09,3.2899999618530273
2020-03-10,3.5
2020-03-11,3.319999933242798
2020-03-12,3.130000114440918
2020-03-13,3.109999895095825
2020-03-16,2.940000057220459
2020-03-17,2.9000000953674316
2020-03-18,2.430000066757202
2020-03-19,2.380000114440918
2020-03-20,2.4000000953674316
2020-03-23,2.369999885559082
2020-03-24,2.5999999046325684
2020-03-25,2.759999990463257
2020-03-26,2.930000066757202
2020-03-27,2.8399999141693115
2020-03-30,2.7100000381469727
2020-03-31,2.7799999713897705
2020-04-01,2.6500000953674316
2020-04-02,2.390000104904175
2020-04-03,2.4000000953674316
2020-04-06,2.4700000286102295
2020-04-07,2.700000047683716
2020-04-08,2.740000009536743
2020-04-09,2.6700000762939453
2020-04-13,2.9700000286102295
2020-04-14,3.009999990463257
2020-04-15,3.200000047683716
2020-04-16,3.25
2020-04-17,3.2100000381469727
2020-04-20,3.190000057220459
2020-04-21,3.0199999809265137
2020-04-22,3.0899999141693115
2020-04-23,3.059999942779541
2020-04-24,2.940000057220459
2020-04-27,3.240000009536743
2020-04-28,3.3399999141693115
2020-04-29,3.609999895095825
2020-04-30,3.4100000858306885
2020-05-01,3.180000066757202
2020-05-04,3.3399999141693115
2020-05-05,3.2799999713897705
2020-05-06,3.619999885559082
2020-05-07,3.630000114440918
2020-05-08,3.7699999809265137
2020-05-11,3.740000009536743
2020-05-12,3.619999885559082
2020-05-13,3.440000057220459
2020-05-14,3.450000047683716
2020-05-15,3.369999885559082
2020-05-18,3.609999895095825
2020-05-19,3.690000057220459
2020-05-20,3.4800000190734863
2020-05-21,3.3299999237060547
2020-05-22,3.2699999809265137
2020-05-26,3.819999933242798
2020-05-27,4.170000076293945
2020-05-28,3.8299999237060547
2020-05-29,3.9800000190734863
2020-06-01,4.260000228881836
2020-06-02,4.699999809265137
2020-06-03,5.599999904632568
2020-06-04,5.96999979019165
2020-06-05,5.590000152587891
2020-06-08,5.96999979019165
2020-06-09,6.679999828338623
2020-06-10,6.300000190734863
2020-06-11,5.909999847412109
2020-06-12,6.099999904632568
2020-06-15,6.829999923706055
2020-06-16,6.989999771118164
2020-06-17,6.840000152587891
2020-06-18,7.179999828338623
2020-06-19,7.340000152587891
2020-06-22,7.429999828338623
2020-06-23,7.230000019073486
2020-06-24,6.860000133514404
2020-06-25,7.079999923706055
2020-06-26,6.900000095367432
2020-06-29,7.230000019073486
2020-06-30,7.71999979019165
2020-07-01,7.909999847412109
2020-07-02,9.380000114440918
2020-07-06,11.510000228881836
2020-07-07,13.220000267028809
2020-07-08,12.880000114440918
2020-07-09,14.569999694824219
2020-07-10,14.979999542236328
2020-07-13,13.84000015258789
2020-07-14,14.09000015258789
2020-07-15,13.520000457763672
2020-07-16,12.9399995803833
2020-07-17,11.09000015258789
2020-07-20,12.819999694824219
2020-07-21,12.880000114440918
2020-07-22,12.380000114440918
2020-07-23,12.149999618530273
2020-07-24,11.819999694824219
2020-07-27,11.6899995803833
2020-07-28,12.270000457763672
2020-07-29,12.699999809265137
2020-07-30,12.199999809265137
2020-07-31,11.9399995803833
2020-08-03,13.600000381469727
2020-08-04,13.640000343322754
2020-08-05,13.920000076293945
2020-08-06,13.84000015258789
2020-08-07,13.420000076293945
2020-08-10,14.210000038146973
2020-08-11,12.989999771118164
2020-08-12,13.359999656677246
2020-08-13,13.359999656677246
2020-08-14,13.100000381469727
2020-08-17,14.050000190734863
2020-08-18,14.300000190734863
2020-08-19,14.0600004196167
2020-08-20,13.779999732971191
2020-08-21,14.119999885559082
2020-08-24,14.970000267028809
2020-08-25,17.84000015258789
2020-08-26,20.440000534057617
2020-08-27,19.8799991607666
2020-08-28,18.5
2020-08-31,19.030000686645508
2020-09-01,20.1200008392334
2020-09-02,19.899999618530273
2020-09-03,18.700000762939453
2020-09-04,17.979999542236328
2020-09-08,17.030000686645508
2020-09-09,18.09000015258789
2020-09-10,17.739999771118164
2020-09-11,17.969999313354492
2020-09-14,18.729999542236328
2020-09-15,19.190000534057617
2020-09-16,19.010000228881836
2020-09-17,19.299999237060547
2020-09-18,19.40999984741211
2020-09-21,18.809999465942383
2020-09-22,19.229999542236328
2020-09-23,17.959999084472656
2020-09-24,17.850000381469727
2020-09-25,18.31999969482422
2020-09-28,18.809999465942383
2020-09-29,20.850000381469727
2020-09-30,21.219999313354492
2020-10-01,21.760000228881836
2020-10-02,21.18000030517578
2020-10-05,21.59000015258789
2020-10-06,20.670000076293945
2020-10-07,21.559999465942383
2020-10-08,21.440000534057617
2020-10-09,21.469999313354492
2020-10-12,21.850000381469727
2020-10-13,21.6200008392334
2020-10-14,26.5
2020-10-15,28.06999969482422
2020-10-16,28.479999542236328
2020-10-19,27.6299991607666
2020-10-20,27.959999084472656
2020-10-21,27.860000610351562
2020-10-22,27.3799991607666
2020-10-23,27.15999984741211
2020-10-26,26.010000228881836
2020-10-27,28.440000534057617
2020-10-28,27.510000228881836
2020-10-29,31.989999771118164
2020-10-30,30.579999923706055
2020-11-02,33.31999969482422
2020-11-03,35.5
2020-11-04,37.709999084472656
2020-11-05,42.349998474121094
2020-11-06,41.630001068115234
2020-11-09,44.02000045776367
2020-11-10,41.54999923706055
2020-11-11,43.08000183105469
2020-11-12,48.29999923706055
2020-11-13,44.560001373291016
2020-11-16,45.58000183105469
2020-11-17,46.59000015258789
2020-11-18,45.060001373291016
2020-11-19,48.45000076293945
2020-11-20,49.25
2020-11-23,55.380001068115234
2020-11-24,53.5099983215332
2020-11-25,53.689998626708984
2020-11-27,54.0
2020-11-30,50.529998779296875
2020-12-01,45.36000061035156
2020-12-02,47.97999954223633
2020-12-03,45.349998474121094
2020-12-04,43.040000915527344
2020-12-07,45.11000061035156
2020-12-08,46.560001373291016
2020-12-09,44.0099983215332
2020-12-10,45.220001220703125
2020-12-11,41.97999954223633
2020-12-14,40.97999954223633
2020-12-15,43.5
2020-12-16,44.66999816894531
2020-12-17,46.0
2020-12-18,46.720001220703125
2020-12-21,48.95000076293945
2020-12-22,47.58000183105469
2020-12-23,47.0099983215332
2020-12-24,45.77000045776367
2020-12-28,44.060001373291016
2020-12-29,46.13999938964844
2020-12-30,48.380001068115234
2020-12-31,48.7400016784668
2021-01-04,53.4900016784668
2021-01-05,53.20000076293945
2021-01-06,50.5
2021-01-07,54.279998779296875
2021-01-08,58.91999816894531
2021-01-11,62.70000076293945
2021-01-12,62.040000915527344
2021-01-13,62.150001525878906
2021-01-14,60.869998931884766
2021-01-15,56.27000045776367
2021-01-19,58.439998626708984
2021-01-20,57.709999084472656
2021-01-21,58.34000015258789
2021-01-22,61.95000076293945
2021-01-25,59.9900016784668
2021-01-26,60.310001373291016
2021-01-27,57.150001525878906
2021-01-28,58.369998931884766
2021-01-29,57.0
2021-02-01,56.9900016784668
2021-02-02,55.77000045776367
2021-02-03,57.97999954223633
2021-02-04,57.599998474121094
2021-02-05,56.66999816894531
2021-02-08,59.06999969482422
2021-02-09,62.84000015258789
2021-02-10,61.2599983215332
2021-02-11,60.27000045776367
2021-02-12,59.849998474121094
2021-02-16,59.22999954223633
2021-02-17,57.31999969482422
2021-02-18,54.43000030517578
2021-02-19,55.040000915527344
2021-02-22,50.68000030517578
2021-02-23,49.11000061035156
2021-02-24,51.86000061035156
2021-02-25,46.810001373291016
2021-02-26,45.779998779296875
2021-03-01,49.7599983215332
2021-03-02,43.290000915527344
2021-03-03,41.529998779296875
2021-03-04,39.279998779296875
2021-03-05,38.11000061035156
2021-03-08,35.209999084472656
2021-03-09,41.349998474121094
2021-03-10,41.31999969482422
2021-03-11,46.029998779296875
2021-03-12,45.5
2021-03-15,44.93000030517578
2021-03-16,43.68000030517578
2021-03-17,44.7599983215332
2021-03-18,41.630001068115234
2021-03-19,43.349998474121094
2021-03-22,42.939998626708984
2021-03-23,41.18000030517578
2021-03-24,36.959999084472656
2021-03-25,37.939998626708984
2021-03-26,36.130001068115234
2021-03-29,35.5099983215332
2021-03-30,37.54999923706055
2021-03-31,38.97999954223633
2021-04-01,39.65999984741211
2021-04-05,39.310001373291016
2021-04-06,40.0
2021-04-07,37.27000045776367
2021-04-08,38.70000076293945
2021-04-09,38.119998931884766
2021-04-12,37.13999938964844
2021-04-13,38.47999954223633
2021-04-14,37.02000045776367
2021-04-15,35.65999984741211
2021-04-16,36.09000015258789
2021-04-19,36.779998779296875
2021-04-20,36.93000030517578
2021-04-21,38.900001525878906
2021-04-22,39.56999969482422
2021-04-23,41.08000183105469
2021-04-26,42.619998931884766
2021-04-27,41.209999084472656
2021-04-28,41.189998626708984
2021-04-29,38.9900016784668
2021-04-30,39.84000015258789
2021-05-03,39.540000915527344
2021-05-04,37.93000030517578
2021-05-05,37.709999084472656
2021-05-06,36.68000030517578
2021-05-07,36.939998626708984
2021-05-10,34.33000183105469
2021-05-11,34.869998931884766
2021-05-12,33.68000030517578
2021-05-13,31.219999313354492
2021-05-14,33.41999816894531
2021-05-17,33.810001373291016
2021-05-18,34.189998626708984
2021-05-19,33.459999084472656
2021-05-20,34.33000183105469
2021-05-21,34.060001373291016
2021-05-24,35.88999938964844
2021-05-25,36.06999969482422
2021-05-26,37.7599983215332
2021-05-27,38.90999984741211
2021-05-28,38.619998931884766
2021-06-01,42.34000015258789
2021-06-02,41.15999984741211
2021-06-03,40.900001525878906
2021-06-04,41.939998626708984
2021-06-07,43.68000030517578
2021-06-08,43.560001373291016
2021-06-09,42.7400016784668
2021-06-10,42.7599983215332
2021-06-11,45.68000030517578
2021-06-14,46.54999923706055
2021-06-15,45.150001525878906
2021-06-16,45.02000045776367
2021-06-17,47.36000061035156
2021-06-18,46.90999984741211
2021-06-21,46.5099983215332
2021-06-22,44.099998474121094
2021-06-23,45.40999984741211
2021-06-24,45.459999084472656
2021-06-25,45.06999969482422
2021-06-28,49.400001525878906
2021-06-29,50.34000015258789
2021-06-30,53.20000076293945
2021-07-01,50.900001525878906
2021-07-02,50.400001525878906
2021-07-06,50.290000915527344
2021-07-07,46.040000915527344
2021-07-08,45.599998474121094
2021-07-09,45.529998779296875
2021-07-12,46.34000015258789
2021-07-13,44.959999084472656
2021-07-14,43.04999923706055
2021-07-15,43.68000030517578
2021-07-16,42.79999923706055
2021-07-19,43.349998474121094
2021-07-20,44.16999816894531
2021-07-21,46.77000045776367
2021-07-22,46.06999969482422
2021-07-23,43.9900016784668
2021-07-26,43.16999816894531
2021-07-27,39.36000061035156
2021-07-28,41.84000015258789
2021-07-29,42.619998931884766
2021-07-30,44.68000030517578
2021-08-02,45.849998474121094
2021-08-03,44.56999969482422
2021-08-04,45.09000015258789
2021-08-05,45.599998474121094
2021-08-06,43.84000015258789
2021-08-09,45.209999084472656
2021-08-10,44.220001220703125
2021-08-11,43.970001220703125
2021-08-12,42.470001220703125
2021-08-13,41.029998779296875
2021-08-16,38.619998931884766
2021-08-17,38.099998474121094
2021-08-18,38.86000061035156
2021-08-19,36.290000915527344
2021-08-20,36.91999816894531
2021-08-23,38.16999816894531
2021-08-24,38.939998626708984
2021-08-25,38.95000076293945
2021-08-26,38.2599983215332
2021-08-27,38.04999923706055
2021-08-30,37.79999923706055
2021-08-31,39.310001373291016
2021-09-01,39.08000183105469
2021-09-02,40.349998474121094
2021-09-03,40.369998931884766
2021-09-07,40.59000015258789
2021-09-08,38.13999938964844
2021-09-09,38.45000076293945
2021-09-10,37.97999954223633
2021-09-13,38.38999938964844
2021-09-14,37.88999938964844
2021-09-15,38.029998779296875
2021-09-16,37.09000015258789
2021-09-17,37.5099983215332
2021-09-20,35.16999816894531
2021-09-21,34.900001525878906
2021-09-22,35.70000076293945
2021-09-23,36.0099983215332
2021-09-24,35.380001068115234
2021-09-27,36.77000045776367
2021-09-28,35.04999923706055
2021-09-29,35.130001068115234
2021-09-30,35.630001068115234
2021-10-01,35.380001068115234
2021-10-04,33.400001525878906
2021-10-05,33.869998931884766
2021-10-06,33.65999984741211
2021-10-07,35.9900016784668
2021-10-08,35.83000183105469
2021-10-11,35.63999938964844
2021-10-12,35.5099983215332
2021-10-13,36.2400016784668
2021-10-14,36.279998779296875
2021-10-15,37.709999084472656
2021-10-18,39.61000061035156
2021-10-19,40.029998779296875
2021-10-20,39.779998779296875
2021-10-21,39.970001220703125
2021-10-22,38.880001068115234
2021-10-25,41.27000045776367
2021-10-26,40.470001220703125
2021-10-27,39.310001373291016
2021-10-28,40.790000915527344
2021-10-29,39.40999984741211
2021-11-01,40.84000015258789
2021-11-02,41.29999923706055
2021-11-03,41.5
2021-11-04,43.119998931884766
2021-11-05,42.290000915527344
2021-11-08,43.20000076293945
2021-11-09,40.63999938964844
2021-11-10,39.54999923706055
2021-11-11,42.20000076293945
2021-11-12,42.66999816894531
2021-11-15,40.56999969482422
2021-11-16,40.66999816894531
2021-11-17,39.66999816894531
2021-11-18,38.40999984741211
2021-11-19,38.65999984741211
2021-11-22,41.4900016784668
2021-11-23,42.040000915527344
2021-11-24,41.41999816894531
2021-11-26,39.9900016784668
2021-11-29,40.459999084472656
2021-11-30,39.130001068115234
2021-12-01,38.310001373291016
2021-12-02,36.20000076293945
2021-12-03,32.150001525878906
2021-12-06,32.34000015258789
2021-12-07,33.119998931884766
2021-12-08,35.04999923706055
2021-12-09,34.04999923706055
2021-12-10,34.2599983215332
2021-12-13,33.65999984741211
2021-12-14,32.29999923706055
2021-12-15,30.790000915527344
2021-12-16,30.06999969482422
2021-12-17,30.0
2021-12-20,28.15999984741211
2021-12-21,30.15999984741211
2021-12-22,29.850000381469727
2021-12-23,30.520000457763672
2021-12-27,29.959999084472656
2021-12-28,29.6299991607666
2021-12-29,28.25
2021-12-30,32.41999816894531
2021-12-31,31.68000030517578
2022-01-03,33.470001220703125
2022-01-04,31.579999923706055
2022-01-05,29.8799991607666
2022-01-06,29.309999465942383
2022-01-07,29.299999237060547
2022-01-10,28.90999984741211
2022-01-11,30.020000457763672
2022-01-12,31.68000030517578
2022-01-13,30.479999542236328
2022-01-14,30.950000762939453
2022-01-18,29.610000610351562
2022-01-19,28.6299991607666
2022-01-20,29.1299991607666
2022-01-21,27.350000381469727
2022-01-24,24.8700008392334
2022-01-25,23.790000915527344
2022-01-26,22.65999984741211
2022-01-27,21.290000915527344
